gene_id,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X76_C,X81_C,K_C,N_C,S_C,DS1_X
LRRC37BP1,147172,leucine rich repeat containing 37B pseudogene 1,1105.011793267616,-0.04291112205912099,0.495243546795444,-0.08664650420340571,0.930952499865315,0.9786661167832639,597,1130,1597,893,900,1601
NDEL1,81565,nudE neurodevelopment protein 1 like 1,1385.9360531410207,-0.03430550993548636,0.39464674798059796,-0.08692713195035101,0.9307294329678019,0.9786661167832639,1389,811,1431,1334,1473,1986
R3HDM4,91300,R3H domain containing 4,1907.5458742923763,0.01830377301366838,0.2164669769525473,0.08455688378593117,0.9326136780040958,0.9789798838812434,2252,1949,2083,1783,1862,1655
LRRN4CL,221091,LRRN4 C-terminal like,6.240022232645016,0.13310005800541,1.5495781281790488,0.0858943835002495,0.931550376328798,0.9789798838812434,2,4,8,4,6,14
E2F6,1876,E2F transcription factor 6,734.714215132368,0.022897986967482086,0.2729567405561698,0.08388870309934725,0.933144921520249,0.9789798838812434,734,805,570,799,833,721
MSANTD1,345222,Myb/SANT DNA binding domain containing 1,11.002958370838538,0.19084626122254697,2.268660587722415,0.08412287948905746,0.9329587339156675,0.9789798838812434,4,1,11,20,0,31
KYNU,8942,kynureninase,19.89666814174347,0.10374031093035423,1.210527068059639,0.08569846446857252,0.9317061228159129,0.9789798838812434,11,23,39,13,6,29
RUFY4,285180,RUN and FYVE domain containing 4,7.043044503139475,0.3158257657705299,3.7513144684646744,0.08419069326912228,0.9329048176134659,0.9789798838812434,0,1,19,0,0,23
MBD6,114785,methyl-CpG binding domain protein 6,2921.587228053234,0.030924219376027434,0.3700210272680214,0.08357422172558793,0.9333949632977289,0.9789798838812434,2793,2262,3335,1904,3500,3968
PCDHB10,56126,protocadherin beta 10,8.529136600301968,0.20115655229064516,2.3673238932005587,0.08497212944473216,0.9322835480347428,0.9789798838812434,1,3,0,4,20,24
SLC11A2,4891,solute carrier family 11 member 2,982.5548459261477,0.03172883447731109,0.36961077770143097,0.08584391038223843,0.9315904998517653,0.9789798838812434,883,949,729,1375,830,1202
DOLK,22845,dolichol kinase,301.09803666727015,0.038963791049599794,0.45400887626525177,0.08582165038296619,0.9316081954571853,0.9789798838812434,418,239,316,211,371,274
ELF4,2000,E74 like ETS transcription factor 4,1972.939168944137,0.044552390555738994,0.5351549411968647,0.08325138595581001,0.9336516544285018,0.9789798838812434,2011,1862,3375,832,1669,2244
TBC1D25,4943,TBC1 domain family member 25,988.80849166814,0.042093832019913575,0.5027730778815892,0.08372332145801037,0.9332764143999328,0.9789798838812434,700,697,1099,667,1180,1672
UFSP1,402682,UFM1 specific peptidase 1 (inactive),38.401411402897224,-0.07299372860171185,0.8815668432849958,-0.08279999316865665,0.9340105745610691,0.9789798838812434,46,54,44,33,42,14
NLRP1,22861,NLR family pyrin domain containing 1,1013.4617560320174,0.05530292326701571,0.6615622398084056,0.0835944374380133,0.9333788897387555,0.9789798838812434,1878,713,1660,775,570,556
DGKA,1606,diacylglycerol kinase alpha,1701.3184870572736,0.09733877740648474,1.1364858092946326,0.08564891581611449,0.9317455120968348,0.9789798838812434,2666,1237,2980,1955,31,1461
FUZ,80199,fuzzy planar cell polarity protein,458.08673157018745,-0.06027088266627591,0.7138069296322486,-0.0844358329462104,0.9327099184254478,0.9789798838812434,331,589,552,127,736,449
B4GALT6,9331,"beta-1,4-galactosyltransferase 6",370.6838353541936,-0.1383620545941615,1.634413944747128,-0.08465545404751702,0.9325353112992137,0.9789798838812434,426,211,756,0,420,441
EDA,1896,ectodysplasin A,195.41245609850196,-0.16443326694777363,1.9859948607794164,-0.0827964211766594,0.9340134148457826,0.9789798838812434,11,133,0,572,50,421
TTC8,123016,tetratricopeptide repeat domain 8,170.89217670285615,-0.08156436779353084,0.9849807909009608,-0.08280807965698905,0.9340041445583902,0.9789798838812434,83,150,33,345,152,275
C15orf39,56905,chromosome 15 open reading frame 39,4057.0170899487225,-0.03546839879521411,0.41474061940735973,-0.08551947201577793,0.9318484157487598,0.9789798838812434,5682,4182,5312,3175,3928,2348
FAM171B,165215,family with sequence similarity 171 member B,88.45752977046948,-0.27274117587940855,3.2763384317328583,-0.08324572737595838,0.9336561537042429,0.9789798838812434,0,28,0,0,293,218
TXNRD2,10587,thioredoxin reductase 2,806.0350169205982,-0.038435061033895,0.4572411947312191,-0.08405861387115032,0.9330098294853689,0.9789798838812434,911,551,607,628,1234,967
TNKS1BP1,85456,tankyrase 1 binding protein 1,1122.5748557022694,-0.06035051995234706,0.7271786657095771,-0.08299269876606918,0.9338573451271872,0.9789798838812434,679,1364,1141,2036,281,1314
ALKBH6,84964,alkB homolog 6,434.8319806468649,-0.04369161874912065,0.5129727488372869,-0.08517337197376047,0.9321235597244344,0.9789798838812434,281,321,543,413,378,708
IBTK,25998,inhibitor of Bruton tyrosine kinase,2489.2107794009594,-0.029028505670882315,0.34191826461178243,-0.0848989617557915,0.9323417172076505,0.9789798838812434,2497,2829,2006,3601,1984,2192
SLC43A1,8501,solute carrier family 43 member 1,1472.1000475965175,-0.04036049280724259,0.48650118695757766,-0.08296072833787757,0.933882766173765,0.9789798838812434,1065,2334,1330,2091,1086,1027
ZHX1,11244,zinc fingers and homeoboxes 1,2281.3584824980885,-0.029525267124373335,0.35025732357981926,-0.08429593083910178,0.9328211476089135,0.9789798838812434,1670,2964,1685,2816,2460,2258
PTDSS2,81490,phosphatidylserine synthase 2,953.2132315139128,-0.032870083402440554,0.39125570962976614,-0.0840117667127326,0.9330470763602217,0.9789798838812434,601,1174,766,972,1175,1103
PEX13,5194,peroxisomal biogenesis factor 13,518.5459045368008,-0.02683391621673043,0.3166515366273995,-0.08474273171870193,0.9324659231329581,0.9789798838812434,541,406,520,604,457,622
UPF2,26019,UPF2 regulator of nonsense mediated mRNA decay,4614.146405984124,-0.02473392394213221,0.29684213118746616,-0.08332349536498872,0.93359431865285,0.9789798838812434,5096,5029,3739,6196,4118,3829
TNPO3,23534,transportin 3,4054.654534553644,-0.021385889147930714,0.2577209497787735,-0.08298079440685076,0.9338668107813979,0.9789798838812434,4405,4255,5053,3139,4156,3619
SLC9B1,150159,solute carrier family 9 member B1,11.193212975207583,-0.10006131680560913,1.179776531004617,-0.08481378818444858,0.9324094316533357,0.9789798838812434,11,9,19,11,5,13
GUK1,2987,guanylate kinase 1,3617.115477720063,-0.021344055760409115,0.25341755871690796,-0.084224849566373175,0.932877661284191,0.9789798838812434,3774,3199,3022,4605,3378,3989
PRKRA,8575,protein activator of interferon induced protein kinase EIF2AK2,1609.5157147988534,-0.02018889819538812,0.23786093519173404,-0.0848768974153504,0.9323592586886281,0.9789798838812434,1377,1721,1385,1868,1643,1782
BABAM1,29086,BRISC and BRCA1 A complex member 1,3094.0402836783314,-0.015809665565409754,0.1908204267109537,-0.08285101253524359,0.9339700063852293,0.9789798838812434,3299,3149,3453,2638,3312,2942
ATP7B,540,ATPase copper transporting beta,89.57285187767133,-0.1250337855458003,1.511943216669298,-0.08269740832016213,0.9340921456763188,0.978981976056722,6,34,8,159,115,223
ZNF594,84622,zinc finger protein 594,525.2696706633479,0.06470746740660849,0.783665695617495,0.08257024362361781,0.9341932626034484,0.9790075278704448,688,126,598,265,690,828
TCL1A,8115,TCL1 family AKT coactivator A,35937.91205010935,0.06602227452507624,0.8056763506904692,0.08194639754349843,0.934689338576794,0.979194843497483,50084,51787,45142,53337,7529,10040
BVES,11149,blood vessel epicardial substance,264.51268227558666,-0.12273580916382232,1.4992854471951345,-0.08186286967130686,0.934755761009237,0.979194843497483,245,178,1,129,704,351
CLEC2B,9976,C-type lectin domain family 2 member B,1007.6337861106656,-0.13909678419807295,1.6938204918570774,-0.08212014488357587,0.9345511739264029,0.979194843497483,1457,501,0,545,2649,969
COQ4,51117,coenzyme Q4,1310.670236138784,-0.03536903246217922,0.4315209812854747,-0.08196364486569581,0.9346756233421737,0.979194843497483,1347,749,1230,1671,1106,1861
HAUS4,54930,HAUS augmin like complex subunit 4,2016.6978656966423,-0.026947715949169334,0.3290577109694507,-0.08189358599066875,0.9347313349463366,0.979194843497483,2615,1604,2639,1817,1696,1877
LRRCC1,85444,leucine rich repeat and coiled-coil centrosomal protein 1,1214.044325775476,0.03551000597111919,0.4345019843122202,0.08172576248950512,0.9348647913784849,0.9792286542205837,625,1544,1179,1248,1196,1586
TP53INP2,58476,tumor protein p53 inducible nuclear protein 2,521.5518893087549,0.05640405893430145,0.6944745833956327,0.08121831998302063,0.9352683304064964,0.9794188104901616,414,291,267,888,388,922
CLU,1191,clusterin,17.41986269967575,-0.28930353410162113,3.556566126220222,-0.0813434992727329,0.93516878116801,0.9794188104901616,0,19,0,0,58,29
ZNF420,147923,zinc finger protein 420,377.662454808654,-0.028696360127216224,0.3533691942015044,-0.08120787153520938,0.935276639614488,0.9794188104901616,331,457,371,473,308,353
IER5L,389792,immediate early response 5 like,69.56720735878811,0.14185353265605832,1.7551536761795936,0.08082114665014858,0.9355841904876482,0.97960226406468065,194,21,151,48,1,7
PRKD3,23683,protein kinase D3,2236.244447781197,-0.029366829598469625,0.36386186544065546,-0.08070873149321345,0.9356735927453401,0.97960226406468065,2452,2917,2661,2075,2091,1378
TXNDC11,51061,thioredoxin domain containing 11,1693.2317220673494,-0.01854478936964696,0.22980499085820857,-0.08069794002467613,0.9356821750973663,0.97960226406468065,1827,1777,1973,1753,1423,1529
ABHD14A-ACY1,100526760,ABHD14A-ACY1 readthrough,52.178568597489694,-0.10331681973338105,1.28581469280298,-0.08035125147633684,0.9359578971654909,0.9797301322643036,12,50,45,110,8,92
TRAF5,7188,TNF receptor associated factor 5,678.0277876386627,0.08223019930683081,1.0233397574507246,0.08035473918425409,0.9359551233463866,0.9797301322643036,806,74,1254,216,523,1254
KTN1,3895,kinectin 1,9936.576914105448,0.016909541279583103,0.21120978222792455,0.08006040771982507,0.9361892116894683,0.9798441803124948,11659,8833,8626,11412,9802,10012
SP3,6670,Sp3 transcription factor,5217.5767792336865,0.017926796962398118,0.2247288120011583,0.07977079931480134,0.9364195490628614,0.9798441803124948,5184,6498,5044,5122,5502,4332
HIRIP3,8479,HIRA interacting protein 3,2929.55238856086,0.01885348276718936,0.23674909737819091,0.07963486651470597,0.9365276637976612,0.9798441803124948,3085,2924,3112,2239,3447,2991
LDLRAD2,401944,low density lipoprotein receptor class A domain containing 2,110.13626841570758,0.18777969164121258,2.3475654595800477,0.07998911846096261,0.9362459104491149,0.9798441803124948,320,3,2,308,0,34
CORO1C,23603,coronin 1C,4937.865481883118,-0.03950771604969546,0.49449641146025125,-0.079894848848405,0.936320886757999,0.9798441803124948,4432,5820,8917,3330,2888,4610
METTL14,57721,"methyltransferase 14, N6-adenosine-methyltransferase subunit",1187.5078904735174,-0.02394031585822005,0.3004000671176354,-0.0796947753305432,0.9364800149200215,0.9798441803124948,1407,830,1211,1199,1208,1359
AAR2,25980,AAR2 splicing factor,1431.2789916471177,-0.023828026026755583,0.30134080271852465,-0.07907334755795677,0.936974282685783,0.9802310699881279,1762,1351,1516,1719,1124,1217
GALM,130589,galactose mutarotase,381.83745955487325,-0.10659388522178563,1.3506887594729833,-0.07891817006264036,0.9370977106961664,0.9802798124845599,311,578,3,807,384,232
MEA1,4201,male-enhanced antigen 1,2210.894785062882,-0.016535601014067765,0.21009595773224243,-0.07870499362553954,0.9372672734654924,0.9802964317816651,2508,1902,2489,2022,2209,2300
CRY1,1407,cryptochrome circadian regulator 1,1479.073883637976,0.0328465169607547,0.4195703349085705,0.07828608037294237,0.9376004897324617,0.9805645584069799,1319,1532,890,2223,1301,1717
IRF4,3662,interferon regulatory factor 4,7202.9310124426,0.05371450638130563,0.6884076584496435,0.07802717724302424,0.9378064345776723,0.9806334289038875,6558,10189,6802,12896,1629,5629
LRRC42,115353,leucine rich repeat containing 42,932.5599713050804,-0.022901410537432033,0.29357006072630437,-0.07801003440464264,0.9378200710186808,0.9806334289038875,989,968,705,1151,983,866
PRPF40B,25766,pre-mRNA processing factor 40 homolog B,183.2993376247319,0.05929717252365567,0.7625020319143793,0.07776657640476177,0.9380137340686976,0.9807056861094317,194,87,308,93,142,291
HHEX,3087,hematopoietically expressed homeobox,1787.7141815003708,-0.03547384895008926,0.45637330339772947,-0.07772989499163098,0.9380429132774254,0.9807056861094317,2574,1304,2734,1352,1385,1508
ZFPL1,7542,zinc finger protein like 1,921.0260924242805,0.01712755961194764,0.22103430242050615,0.07748824243290237,0.9382351443301195,0.9808262841169832,1033,836,1029,828,910,959
TMEM67,91147,transmembrane protein 67,162.91853819655765,0.07769173522201593,1.0106284514280135,0.07687467645724584,0.9387232431773165,0.9808925962687844,71,145,40,340,98,296
TSGA10IP,254187,testis specific 10 interacting protein,11.552210399151848,-0.17570563905259598,2.286981639031555,-0.07682861814623061,0.9387598840289904,0.9808925962687844,32,0,3,17,17,1
RPS18P9,645958,ribosomal protein S18 pseudogene 9,39.14517729438516,-0.06536914750849564,0.8479902354505521,-0.077087146497346,0.9385542181819134,0.9808925962687844,17,40,37,34,50,60
SMG1P2,440354,SMG1 pseudogene 2,296.6705721826947,-0.03993975364836934,0.5182106982765742,-0.07707242204994598,0.9385659317425755,0.9808925962687844,224,373,187,448,273,296
CCDC15,80071,coiled-coil domain containing 15,310.8693798885314,-0.057353685805894596,0.7461657166236758,-0.07686454165358093,0.9387313057249221,0.9808925962687844,200,136,187,315,456,597
CASP7,840,caspase 7,1167.3364231074963,-0.014407365294526183,0.18640042345603844,-0.0772925566766434,0.9383908121063819,0.9808925962687844,1179,1107,1303,1160,1082,1260
SKIL,6498,SKI like proto-oncogene,450.50535934140873,-0.03358709727348116,0.43809441045663944,-0.07666634513431085,0.9388889784049984,0.9809471449095872,496,508,311,649,416,354
NF2,4771,"NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor",2903.3222036653265,0.01770032631218094,0.2312270694192862,0.07654954221681015,0.9389819005792641,0.9809638951515108,2909,3427,3413,2542,2766,2576
RNPEPL1,57140,arginyl aminopeptidase like 1,3216.1314911142085,-0.0265194594380736,0.34865284096614824,-0.07606265121656776,0.9393692540381161,0.9812882128075235,3570,3299,4526,2098,3190,2853
PRH1,5554,proline rich protein HaeIII subfamily 1,10.354973362917443,0.12197331874967378,1.6101884138919098,0.07575096038286468,0.9396172319062173,0.981338970627425,15,1,7,4,19,17
TMEM70,54968,transmembrane protein 70,652.9875439445367,0.02430198421567453,0.3242159226422176,0.07495617123805647,0.9402495840282213,0.981338970627425,710,808,584,728,644,490
AMDHD1,144193,amidohydrolase domain containing 1,44.81823018563004,0.06819578384164465,0.901202246910884,0.07567200822612712,0.9396800463215572,0.981338970627425,42,54,26,84,22,44
ERI1,90459,exoribonuclease 1,1143.9464384640723,0.03599378317189959,0.4793863452812248,0.07508303798428881,0.9401486434540132,0.981338970627425,1326,1615,858,1382,1172,588
PRR11,55771,proline rich 11,4448.224989803323,0.025737722071124243,0.3442394288693074,0.07476692067396999,0.9404001616022273,0.981338970627425,3512,6377,5478,3565,4283,3802
OASL,8638,2'-5'-oligoadenylate synthetase like,26.904801902912354,-0.1355251113100786,1.800534335750405,-0.07526938454833525,0.9400003799531234,0.981338970627425,72,3,2,47,36,3
PYROXD2,84795,pyridine nucleotide-disulphide oxidoreductase domain 2,116.66223372361328,0.0794840663058028,1.0583117388696652,0.07510458722748,0.9401314980559313,0.981338970627425,49,92,233,84,26,226
ARL6,84100,ADP ribosylation factor like GTPase 6,69.1727431072041,0.12959371949448295,1.7100594411268613,0.0757831665834293,0.9395916087284991,0.981338970627425,47,64,52,0,148,110
ZNF534,147658,zinc finger protein 534,6.909059051209043,-0.14982743831369952,2.004521068944191,-0.07474475605916965,0.9404177970599545,0.981338970627425,4,9,9,0,13,7
CD81,975,CD81 molecule,12159.733339144539,-0.035441218884837596,0.47313409150326846,-0.07490734555236074,0.9402884320743814,0.981338970627425,12494,18434,9771,11607,15819,5663
NUDCD3,23386,NudC domain containing 3,2110.324219144955,-0.03851767428053025,0.5142490514668798,-0.07490081735816478,0.9402936262280678,0.981338970627425,2812,2464,2410,2823,1225,1068
RAB8A,4218,"RAB8A, member RAS oncogene family",7585.138456687211,-0.023190324849723744,0.30743394023026877,-0.07543189549063495,0.9398710825600773,0.981338970627425,9989,7258,7431,6341,9339,5697
RPN1,6184,ribophorin I,7443.527398055668,-0.023062577918277007,0.3054270222119039,-0.07550929106160192,0.939809505444682,0.981338970627425,6642,9965,5950,8236,8481,5915
RAB2B,84932,"RAB2B, member RAS oncogene family",583.2596028507182,0.031091862070530486,0.41652914898760274,0.07464510502110352,0.9404970855873198,0.9813414425388916,577,375,567,654,522,850
CAPZA2,830,capping actin protein of muscle Z-line subunit alpha 2,1753.4345078193048,0.016056008333287956,0.2173461471493795,0.07387298345920458,0.9411114531719523,0.9816308874263668,1745,2010,1555,1692,2022,1625
